featureId,feature,featureColor,featureLayer,featureWeight
12114991104,"-23.306687493419287,120.0984402115053622;-23.306659151930746,120.0984062718510404;-23.306611306526898,120.0983765364055495;-23.306525632368017,120.0983366268440702;-23.306470105309376,120.0983313416826764;-23.306441932404462,120.0983394574295699;-23.306409511779673,120.0983618521586324;-23.306396686392848,120.0983764239655117;-23.306339498897893,120.0984945663695397;-23.306319083960136,120.0985272312567238;-23.306327748876318,120.0985375989902411;-23.306262881735382,120.0986731498458062;-23.306360740822787,120.0987280241327624;-23.306425607963723,120.0985924732771973;-23.306438428719120,120.0985941368064980;-23.306462006302242,120.0985527676473628;-23.306477178233761,120.0985417169168632;-23.306490181104367,120.0985380012808292;-23.306509141464063,120.0985401542450023;-23.306612236694264,120.0985974739698540;-23.306687493419287,120.0984402115053622",blue,Jimblebar Lanes,1
12115001676,"-23.379161751953266,120.1478193553207055;-23.379112858861136,120.1476641382572324;-23.379082354924022,120.1476143543318663;-23.379044533869437,120.1475771865243979;-23.378994882770189,120.1475470597428334;-23.378907310449346,120.1475143874910628;-23.378804927832686,120.1474911033395126;-23.378734592682343,120.1474874798231691;-23.378616576945254,120.1475093796986000;-23.378558242627313,120.1475330441023981;-23.378514622985906,120.1475660008167481;-23.378490508738515,120.1475895697510773;-23.378491763373158,120.1476226273290248;-23.378404970157360,120.1477074168119034;-23.378395577394145,120.1477164140686646;-23.378469409594990,120.1478051266352576;-23.378478712095756,120.1477960315691088;-23.378565505311554,120.1477112420862302;-23.378595751211695,120.1477160365073234;-23.378624471606144,120.1476877733319959;-23.378637836782058,120.1476800477881627;-23.378665197297023,120.1476711495600100;-23.378738336302847,120.1476577555052217;-23.378759013099898,120.1476566810798006;-23.378800093730439,120.1476618674527355;-23.378851916959619,120.1476739007845344;-23.378904551379039,120.1476909221364824;-23.378939669916962,120.1477063774421603;-23.378956189842493,120.1477176259404659;-23.378965486874825,120.1477277003073971;-23.378972526034604,120.1477399261914462;-23.379012396564573,120.1478724522897912;-23.379161751953266,120.1478193553207055",blue,Jimblebar Lanes,1
12115001544,"-23.379476985144696,120.1480321966518076;-23.379473277771913,120.1480513658324227;-23.379466409706776,120.1480723930588889;-23.379459272807302,120.1480862806310921;-23.379379242356000,120.1482026610190868;-23.379506342599025,120.1483028201966216;-23.379516730425402,120.1482872701911849;-23.379558462311611,120.1482250701817535;-23.379590259553002,120.1481723564082873;-23.379613840595745,120.1481188596486320;-23.379628123657550,120.1480586138318656;-23.379476985144696,120.1480321966518076",blue,Jimblebar Lanes,1
12114220283,"-23.312773426035485,120.1259704758802706;-23.312808714105641,120.1260246612773439;-23.312845632675229,120.1260603619747854;-23.312895824316869,120.1260946943321860;-23.312970120998845,120.1261377328211575;-23.312981766500983,120.1261445798415983;-23.313056027995444,120.1259944569451621;-23.312932891850865,120.1259247148430952;-23.312916735039746,120.1259066201433203;-23.312908161836823,120.1258912644512307;-23.312773426035485,120.1259704758802706",blue,Jimblebar Lanes,1
12094708591,"-23.333229828467764,120.0542998043797874;-23.333281560904391,120.0543135981635686;-23.333330769089340,120.0543137971259648;-23.333384586043964,120.0543001083437427;-23.333428563889353,120.0542775187964033;-23.333471461654363,120.0542429971811118;-23.333505603794339,120.0541995748745952;-23.333534332558839,120.0541419707302677;-23.333573011815452,120.0540193281153352;-23.333637194326717,120.0537516450467787;-23.333675443754212,120.0535532048978078;-23.333680425654459,120.0534973595921502;-23.333527204771921,120.0534908941293856;-23.333527292132753,120.0535011634746933;-23.333521138271467,120.0535506514903510;-23.333498442220315,120.0536669379852430;-23.333465804912006,120.0538158900816102;-23.333427930177493,120.0539668956886619;-23.333404250920752,120.0540481685594794;-23.333388618944230,120.0540893426540306;-23.333375701007141,120.0541118365163822;-23.333361069478514,120.0541275818388679;-23.333341292209041,120.0541404905166958;-23.333319349310377,120.0541487044916993;-23.333297950357926,120.0541491920484789;-23.333284408088834,120.0541446921762467;-23.333229828467764,120.0542998043797874",blue,Jimblebar Lanes,1
12094708592,"-23.333680425654459,120.0534973595921502;-23.333677193783373,120.0534322224192937;-23.333663215184423,120.0533747131656132;-23.333642012883170,120.0533188660742281;-23.333611785425040,120.0532494237181050;-23.333604296320121,120.0532319164288475;-23.333462068400645,120.0533041833174699;-23.333523877086250,120.0534451219899114;-23.333527391239556,120.0534702576601710;-23.333527204771921,120.0534908941293856;-23.333680425654459,120.0534973595921502",blue,Jimblebar Lanes,1
11989708629,"-23.322865482859361,120.0815421877918037;-23.322953101483687,120.0807795241648989;-23.322796634724176,120.0807570187507377;-23.322699626349853,120.0815181168855637;-23.322865482859361,120.0815421877918037",blue,Jimblebar Lanes,1
11848680527,"-23.380498148345355,120.1784896597567671;-23.380526319632060,120.1784872165972136;-23.380576156640940,120.1784986629741635;-23.380629870164233,120.1785310395071137;-23.380660469748529,120.1785620452184775;-23.380693955666608,120.1786034182692672;-23.380816593286450,120.1785216631311180;-23.380784917695199,120.1784644460802219;-23.380760281180027,120.1784197483230650;-23.380722464980071,120.1783655627535767;-23.380687622028327,120.1783335787205018;-23.380646637937774,120.1783064844302046;-23.380605741096452,120.1782900506981352;-23.380539110110372,120.1782785053726266;-23.380496131373669,120.1782803607029404;-23.380498148345355,120.1784896597567671",blue,Jimblebar Lanes,1
11989708632,"-23.322769878180390,120.0795982442343934;-23.322734511069052,120.0798211353879101;-23.322628574496344,120.0805452632921857;-23.322778630585204,120.0805679638756115;-23.322785237070048,120.0805143681550822;-23.322879429898720,120.0798112671447581;-23.322912710901750,120.0796214333413548;-23.322769878180390,120.0795982442343934",blue,Jimblebar Lanes,1
11871774876,"-23.365382585207197,120.2188804834423464;-23.365410035789311,120.2188723676461914;-23.365459160826354,120.2188475289755498;-23.365479932154582,120.2188315884653265;-23.365515067879010,120.2187867969813244;-23.365540725069699,120.2187351586246658;-23.365554283632491,120.2186825414105779;-23.365558360592526,120.2186338356791336;-23.365550713227042,120.2185380857935607;-23.365544227890137,120.2184835111478677;-23.365537100086118,120.2184655148670909;-23.365497658213460,120.2184128940384443;-23.365380800515226,120.2184899550156451;-23.365375462168707,120.2185292715508019;-23.365380054923684,120.2185715228602036;-23.365370643020952,120.2186476131327448;-23.365358353684592,120.2186821368354902;-23.365334598952491,120.2187114761850201;-23.365330081059070,120.2187233100679660;-23.365314452653770,120.2187519653490772;-23.365382585207197,120.2188804834423464",blue,Jimblebar Lanes,1
11871772867,"-23.365636098234861,120.2183255651937792;-23.365505243601866,120.2180928823809718;-23.365388385847832,120.2181701389646326;-23.365519240536627,120.2184026261709800;-23.365636098234861,120.2183255651937792",blue,Jimblebar Lanes,1
11819890507,"-23.382292618129329,120.1080865168649341;-23.382350741823487,120.1084846777859683;-23.382493046418030,120.1084601388797436;-23.382435554784222,120.1080618801985831;-23.382292618129329,120.1080865168649341",blue,Jimblebar Lanes,1
11742457991,"-23.373988955781475,120.1743067584294586;-23.374370072660133,120.1743021876692201;-23.374502258206836,120.1743005340291551;-23.374503568083815,120.1741399412117026;-23.374365423095011,120.1741425724776607;-23.373986835266858,120.1741439159037242;-23.373988955781475,120.1743067584294586",blue,Jimblebar Lanes,1
11457009543,"-23.384498482766470,120.0958090363882690;-23.384512131508011,120.0957568103932589;-23.384602052265359,120.0954698618433315;-23.384453901508805,120.0954147885200870;-23.384386394018186,120.0956272125358592;-23.384358106214972,120.0957215907254551;-23.384346447013850,120.0957627650909442;-23.384498482766470,120.0958090363882690",blue,Jimblebar Lanes,1
11069789919,"-23.374028887777373,120.0631287416808476;-23.373917408462401,120.0630261384878415;-23.373838333813321,120.0629570840133330;-23.373734976919127,120.0628674892041082;-23.373661361602502,120.0629680259060382;-23.373771670797846,120.0630578167958644;-23.373823123602769,120.0631023207753926;-23.373955995927455,120.0632252684996090;-23.374028887777373,120.0631287416808476",blue,Jimblebar Lanes,1
11876357989,"-23.374356791068658,120.1132469543964285;-23.374309216480060,120.1132174145758707;-23.374243582231151,120.1131934483078866;-23.374176318682518,120.1131837612006442;-23.374092979071258,120.1131894281044447;-23.374031755406317,120.1132132879176569;-23.374077490261309,120.1133617563427412;-23.374119838611672,120.1133541305787536;-23.374180784486321,120.1133545259481083;-23.374220600047556,120.1133632331511156;-23.374273140689105,120.1133924799006559;-23.374356791068658,120.1132469543964285",blue,Jimblebar Lanes,1
11874249157,"-23.333544143914606,120.0513995687768358;-23.333221265745406,120.0520321380609240;-23.333030562571245,120.0523835320674494;-23.332877259271604,120.0526659773461047;-23.333004726116563,120.0527470649184203;-23.333152789562686,120.0524751820314594;-23.333350629050417,120.0521119543205608;-23.333666647357130,120.0514716581133190;-23.333544143914606,120.0513995687768358",blue,Jimblebar Lanes,1
11907646784,"-23.379357434777645,120.1790710221752907;-23.379153484813392,120.1793316538791970;-23.379004447564037,120.1795355634535733;-23.378896327802130,120.1796835323698192;-23.378752351136902,120.1798722827883757;-23.378734554842496,120.1799041654282925;-23.378845493503475,120.1800029542583825;-23.378871232781864,120.1799800700575016;-23.378903927848925,120.1799451565334721;-23.379130912203391,120.1796482414014444;-23.379318605580118,120.1794027680898055;-23.379486335108136,120.1791912311381292;-23.379357434777645,120.1790710221752907",blue,Jimblebar Lanes,1
11914823655,"-23.334850527423388,120.0514962874635622;-23.334798622748213,120.0514532505016957;-23.334683977300354,120.0513715769843908;-23.334597623148632,120.0514997911321778;-23.334710731707528,120.0515883107709021;-23.334725716529707,120.0516001459839071;-23.334762636912806,120.0516294894713986;-23.334850527423388,120.0514962874635622",blue,Jimblebar Lanes,1
11915884038,"-23.323550866435550,120.0761982659428796;-23.323564355019315,120.0760744479711940;-23.323564276140135,120.0760344464439664;-23.323621732687229,120.0756061700099238;-23.323648250116659,120.0753875815950743;-23.323683998979722,120.0750925116824483;-23.323707982420316,120.0748944617734838;-23.323756318247052,120.0744710748790154;-23.323612762198486,120.0744514066390726;-23.323562259821853,120.0748733263373067;-23.323538546861706,120.0750727455099642;-23.323503430003193,120.0753679132689240;-23.323477906827820,120.0755827852287680;-23.323420269476824,120.0760118440763352;-23.323401892798583,120.0761791841528559;-23.323550866435550,120.0761982659428796",blue,Jimblebar Lanes,1
11941456289,"-23.336117872648972,120.0460109818303122;-23.336091888056088,120.0459442782540400;-23.336068064293567,120.0458990915361523;-23.336047671034242,120.0458557633136264;-23.336034048239859,120.0458170323047365;-23.336031892571028,120.0457774218488022;-23.336036239397707,120.0457322370521109;-23.336044739301484,120.0456880305709729;-23.336071936143252,120.0456198635731249;-23.336082326145842,120.0455966849157482;-23.335953502155616,120.0455253775740674;-23.335935888060121,120.0455515876389596;-23.335915831661148,120.0455934460543944;-23.335907791969775,120.0456069423521008;-23.335874557755330,120.0456327601387942;-23.335852418233368,120.0456972109587324;-23.335844723577096,120.0457672375480095;-23.335845605443868,120.0458409812450063;-23.335865181095912,120.0459018161902831;-23.335896410229543,120.0459415264322207;-23.335932964987215,120.0459865184118815;-23.335960128739382,120.0460343460448135;-23.336002726784566,120.0461009529508689;-23.336117872648972,120.0460109818303122",blue,Jimblebar Lanes,1
11941310808,"-23.367627688999794,120.1390000425053088;-23.368661859513502,120.1387367289308393;-23.368866473684501,120.1386798214042845;-23.368833376660592,120.1385412319675055;-23.368812878351727,120.1385496416474919;-23.368628672450344,120.1385972592588327;-23.367604886052291,120.1388580306574555;-23.367627688999794,120.1390000425053088",blue,Jimblebar Lanes,1
11961868968,"-23.378892345505623,120.0746355257922811;-23.378838711586914,120.0746406079025786;-23.378779116245191,120.0746536116680992;-23.378671124355163,120.0746698396396927;-23.378432379678559,120.0747293855258541;-23.378063072310039,120.0747988984374688;-23.378085513956641,120.0749413992768414;-23.378454278411255,120.0748759940639406;-23.378518388688980,120.0748615235578541;-23.378647690078114,120.0748418739264233;-23.378759383788792,120.0748259396169847;-23.378832249133548,120.0748223258667233;-23.378908545734806,120.0748179299246137;-23.378892345505623,120.0746355257922811",blue,Jimblebar Lanes,1
11985932554,"-23.364551301480428,120.0893593133313959;-23.364543644428186,120.0889810099081953;-23.364541935691277,120.0889572436063094;-23.364544615575502,120.0887417832691921;-23.364388233024104,120.0887405989653286;-23.364384752049499,120.0889156665130367;-23.364386808751028,120.0889856937673434;-23.364393126709413,120.0893104987313688;-23.364395910672072,120.0893632148632269;-23.364551301480428,120.0893593133313959",blue,Jimblebar Lanes,1
11907925449,"-23.385142159177755,120.1853937110056406;-23.385171854379842,120.1854299002266177;-23.385208498869861,120.1854768482770362;-23.385222489465884,120.1854923021418167;-23.385265717451005,120.1855662443332259;-23.385384211200805,120.1854512358136234;-23.385340072249035,120.1854055586941074;-23.385266690969836,120.1853187044196727;-23.385242230459736,120.1852900464045512;-23.385142159177755,120.1853937110056406",blue,Jimblebar Lanes,1
12001226938,"-23.367147250496011,120.1630672334402120;-23.367126290217032,120.1631125149071200;-23.367000804017738,120.1633680661940911;-23.366986982423844,120.1633932006820759;-23.367105240992311,120.1634695930712680;-23.367263341231173,120.1631466575817497;-23.367268129605041,120.1631361929624968;-23.367147250496011,120.1630672334402120",blue,Jimblebar Lanes,1
12053808727,"-23.366089930711791,120.1612374584699814;-23.365693752737289,120.1618140793064725;-23.365813186112612,120.1618868530562045;-23.366190124207316,120.1613383982383673;-23.366089930711791,120.1612374584699814",blue,Jimblebar Lanes,1
12075575475,"-23.336164339096817,120.0530901785308469;-23.336254060111449,120.0531869120460518;-23.336428631176942,120.0533638499980768;-23.336570262056180,120.0534854290743683;-23.336612959849872,120.0535188806916114;-23.336697503395766,120.0534074885762309;-23.336658779967784,120.0533684624458157;-23.336507041507675,120.0532295715081540;-23.336350161017444,120.0530748360962444;-23.336254930366350,120.0529848506282909;-23.336164339096817,120.0530901785308469",blue,Jimblebar Lanes,1
11950256324,"-23.379061086020550,120.1753283656894795;-23.379044368997419,120.1753750166910185;-23.379032163199568,120.1754332087815816;-23.379031165736992,120.1754481726080371;-23.379027902561914,120.1754927706592406;-23.379032219563311,120.1755521375154192;-23.379045925589301,120.1756156127476568;-23.379063431845239,120.1756509209082769;-23.379084999269716,120.1756928799656326;-23.379213866421506,120.1756128857105034;-23.379196093088940,120.1755642762921303;-23.379186174877324,120.1755161564256253;-23.379187271893106,120.1754687219329675;-23.379187455291723,120.1754588438190529;-23.379204266567028,120.1753983047650115;-23.379061086020550,120.1753283656894795",blue,Jimblebar Lanes,1
12081724600,"-23.364444887133475,120.1613905061413712;-23.364334233968636,120.1615569596956720;-23.364310471759289,120.1616125103108419;-23.364296006972877,120.1616767660477229;-23.364289755232395,120.1617528565357830;-23.364296232980454,120.1618340336600360;-23.364316255006417,120.1619126688239612;-23.364348919215890,120.1619859256723117;-23.364390164300833,120.1620476423245019;-23.364405871250511,120.1620601622093784;-23.364515786496355,120.1619483806113862;-23.364491056063811,120.1619163972679716;-23.364463262567008,120.1618605497270758;-23.364447479304965,120.1617990304178117;-23.364444517914326,120.1617352625086482;-23.364455190338636,120.1616715933325245;-23.364485461655833,120.1615872890110877;-23.364559984981689,120.1614688543796445;-23.364444887133475,120.1613905061413712",blue,Jimblebar Lanes,1
12084235806,"-23.385576019966934,120.1169726534230687;-23.385426054586926,120.1169484857973506;-23.385277885946362,120.1169561043445361;-23.385203755671801,120.1169627499087200;-23.385092783307417,120.1169821073804700;-23.385045377302446,120.1169946229611275;-23.385065741824595,120.1171386885105534;-23.385137255464618,120.1171257833610768;-23.385292109804006,120.1171033969818297;-23.385403258340863,120.1170994924327350;-23.385545458443869,120.1171247353644226;-23.385576019966934,120.1169726534230687",blue,Jimblebar Lanes,1
12087067034,"-23.385922977495677,120.1876536057327497;-23.385922723113628,120.1875958040053466;-23.385922122692070,120.1874849929026529;-23.385921948946912,120.1874610310989875;-23.385921175533501,120.1873236175054184;-23.385920922127957,120.1872623926649653;-23.385921018165742,120.1872422452057430;-23.385780526213741,120.1872428224437714;-23.385781637575611,120.1874616083493312;-23.385781811320769,120.1874855701529966;-23.385782411742327,120.1875963812556904;-23.385782666124376,120.1876541829830934;-23.385922977495677,120.1876536057327497",blue,Jimblebar Lanes,1
12087181407,"-23.373548579395422,120.2123943387995001;-23.373338964547361,120.2125729132055025;-23.373208916004276,120.2126796076623718;-23.373039038758976,120.2128236602375639;-23.373130647473006,120.2129498326543101;-23.373286255467086,120.2128176132970344;-23.373425969764850,120.2126944885563969;-23.373516824428188,120.2126153719379540;-23.373636126131809,120.2125166966131806;-23.373548579395422,120.2123943387995001",blue,Jimblebar Lanes,1
12092664292,"-23.377016542912001,120.1706101005441557;-23.376962827658897,120.1705837878114655;-23.376900351256524,120.1705679394270903;-23.376843108011629,120.1705650014262205;-23.376795071146015,120.1705734092281142;-23.376752087666283,120.1705918911075281;-23.376694108818107,120.1706355073948768;-23.376619236718526,120.1707105173675693;-23.376609482570709,120.1707202970255398;-23.376716170135892,120.1708451990286287;-23.376815428107218,120.1707439794528701;-23.376825723243831,120.1707368405190557;-23.376842247996091,120.1707311690585714;-23.376865001443292,120.1707301925780070;-23.376897143384984,120.1707351827348714;-23.376924679151717,120.1707449649359641;-23.376939574576351,120.1707536704394515;-23.377016542912001,120.1706101005441557",blue,Jimblebar Lanes,1
12092715817,"-23.312533100115851,120.1233437580911523;-23.312573910126443,120.1233480642165441;-23.312659959145708,120.1233399524167241;-23.312726145208677,120.1233286117556243;-23.312819241925172,120.1233027980514734;-23.312885076926603,120.1232560525964829;-23.312919133714559,120.1231953191120986;-23.312813343361241,120.1230903690295065;-23.312716718820357,120.1231389706460978;-23.312662538081717,120.1231618529073092;-23.312621904885302,120.1231707502302828;-23.312564027738645,120.1231743650027192;-23.312551748781149,120.1231725059039046;-23.312533100115851,120.1233437580911523",blue,Jimblebar Lanes,1
12094874919,"-23.309395272668314,120.1001223183513138;-23.309423334804153,120.1001859901690826;-23.309810086668436,120.1010013042861834;-23.310054431450052,120.1015674060564235;-23.310155669118437,120.1018061506497716;-23.310281730517535,120.1017498245854143;-23.310209818436085,120.1015769035671025;-23.309959971913756,120.1009898715300238;-23.309531351776434,120.1000818370937191;-23.309520704406476,120.1000576789693027;-23.309395272668314,120.1001223183513138",blue,Jimblebar Lanes,1
12096522748,"-23.373479692290066,120.0731143164004898;-23.373714606269735,120.0731897387131058;-23.374684327982155,120.0734945597174374;-23.374925831511264,120.0735757528701341;-23.374976388555130,120.0735952191612054;-23.375014261922535,120.0734490059124238;-23.374965960435508,120.0734355057723244;-23.374724637542900,120.0733541170254831;-23.373643597231287,120.0730163287402208;-23.373514854408055,120.0729770030609077;-23.373479692290066,120.0731143164004898",blue,Jimblebar Lanes,1
12108412210,"-23.382965127968603,120.0915322898941128;-23.382969939276411,120.0914414310197999;-23.382976454801300,120.0913901825706329;-23.382982616390934,120.0913136030602652;-23.382984247057767,120.0912945315412535;-23.382827687859593,120.0912795569696446;-23.382826237773460,120.0912986285009717;-23.382822976383993,120.0913369671454552;-23.382812088280568,120.0915236727726035;-23.382965127968603,120.0915322898941128",blue,Jimblebar Lanes,1
12107999133,"-23.377085493626222,120.1491964788343217;-23.377111046130074,120.1491953069381854;-23.377154298165142,120.1491849427453346;-23.377293442988037,120.1491590343783710;-23.377563513868363,120.1491154325554149;-23.377570917872364,120.1491147484377347;-23.377549656222050,120.1489504375581220;-23.377261616669268,120.1489971678590596;-23.377068023138301,120.1490357869328416;-23.377045447621283,120.1490460547325713;-23.377085493626222,120.1491964788343217",blue,Jimblebar Lanes,1
12108650402,"-23.308153299724089,120.0938943194493181;-23.308178645862084,120.0936670264669487;-23.308200271514216,120.0935048701832945;-23.308211846925727,120.0934409076590577;-23.308212306580127,120.0934121535402261;-23.308083747629815,120.0933612870920883;-23.308069295761182,120.0933802599334794;-23.308048499043800,120.0934852013830027;-23.308001075829823,120.0938745528150079;-23.308153299724089,120.0938943194493181",blue,Jimblebar Lanes,1
12110645047,"-23.366666905247178,120.2235227036302861;-23.366637184605536,120.2238922022135068;-23.366769637005664,120.2239046322570348;-23.366799267356956,120.2235351336676565;-23.366666905247178,120.2235227036302861",blue,Jimblebar Lanes,1
12111722092,"-23.308642343971383,120.0931501680099330;-23.308593896081364,120.0930168589007683;-23.308592094710491,120.0930013080640447;-23.308594626830016,120.0929873223745697;-23.308601492718939,120.0929739238000435;-23.308614408870417,120.0929576893444119;-23.308636174034199,120.0929394994276330;-23.308660917607723,120.0929254174497176;-23.308684034197237,120.0929174969644539;-23.308701912300341,120.0929153465126148;-23.308713739889788,120.0929169121709510;-23.308744978397876,120.0929237605276086;-23.308765028993613,120.0929022451840138;-23.308886642617818,120.0929284647440501;-23.308898650062561,120.0929325732986817;-23.308921526861814,120.0928156999967250;-23.308909248155419,120.0928129606688403;-23.308786912654817,120.0927851762078626;-23.308775724742466,120.0927568125076101;-23.308735367355431,120.0927483986773467;-23.308687152978135,120.0927460481116251;-23.308634420567918,120.0927560204449994;-23.308580420409978,120.0927789027185261;-23.308523887379209,120.0928184113687378;-23.308481889420780,120.0928637892041362;-23.308455150392001,120.0929096570963326;-23.308440239426971,120.0929554279919552;-23.308435439083930,120.0930078501968781;-23.308442556871788,120.0930609578372249;-23.308496055831974,120.0932124586919998;-23.308642343971383,120.0931501680099330",blue,Jimblebar Lanes,1
12111818611,"-23.383048533749120,120.1871972554259397;-23.383195890697239,120.1871864093167451;-23.383584966518779,120.1871348935479825;-23.383710567147470,120.1871112337316568;-23.383801407386419,120.1870826813831239;-23.383859923763770,120.1870538334204511;-23.383901466252824,120.1870225392193844;-23.383928290856825,120.1869932000792157;-23.383810582540010,120.1868869777418196;-23.383808052931501,120.1868921611405946;-23.383784843373221,120.1869094707297806;-23.383762357616449,120.1869215967970380;-23.383725876353225,120.1869354823679949;-23.383671517098498,120.1869511271778709;-23.383603253715774,120.1869647171716341;-23.383423658592878,120.1869914052057966;-23.383198375994878,120.1870200461887725;-23.383081446894709,120.1870308943731056;-23.383048581095709,120.1870312833446297;-23.383048533749120,120.1871972554259397",blue,Jimblebar Lanes,1
12111818586,"-23.383691456250157,120.1866872554180207;-23.383681251096992,120.1866954701935228;-23.383658494469171,120.1867075962423072;-23.383612170609191,120.1867248064518968;-23.383535959053052,120.1867475894074040;-23.383222805920992,120.1868394052855363;-23.383157698208591,120.1868687418148483;-23.383227540782334,120.1870165272614234;-23.383244156634049,120.1870080195134267;-23.383270705261269,120.1869965783458749;-23.383366241100622,120.1869662658594014;-23.383482273435328,120.1869339009028915;-23.383686527644634,120.1868727878128159;-23.383750281001785,120.1868434511911387;-23.383789475188435,120.1868147975171823;-23.383691456250157,120.1866872554180207",blue,Jimblebar Lanes,1
12111871040,"-23.365467320408428,120.0747181341835863;-23.365481128526539,120.0747402386556915;-23.365497281124732,120.0747731016431964;-23.365541210674927,120.0749198094869870;-23.365690295415771,120.0748659300735884;-23.365684522022802,120.0748477382787168;-23.365656648307611,120.0747565837656333;-23.365633550718113,120.0746979002512670;-23.365593302426142,120.0746235670501413;-23.365467320408428,120.0747181341835863",blue,Jimblebar Lanes,1
12111895890,"-23.385699883270007,120.1895062771399560;-23.385734279970233,120.1901530522583378;-23.385746522350607,120.1902831313916824;-23.385892255244233,120.1902681774359896;-23.385877225023077,120.1900989768197569;-23.385843628408825,120.1894961154070642;-23.385699883270007,120.1895062771399560",blue,Jimblebar Lanes,1
12112821862,"-23.366885884033141,120.0939835115479310;-23.366760823584140,120.0940126483820828;-23.366745474364141,120.0940121583191271;-23.366733557265549,120.0940078541641932;-23.366720919490266,120.0939977795694278;-23.366708554622746,120.0939805653573455;-23.366700073356283,120.0939594392808435;-23.366692498927243,120.0939245230104883;-23.366687818923035,120.0938716111428589;-23.366686759990985,120.0937855442265667;-23.366689839851146,120.0937505308795879;-23.366695263465984,120.0937288189319887;-23.366702309656605,120.0937163984020779;-23.366722813964006,120.0936869610276414;-23.366716864119563,120.0936542943424145;-23.366752090776045,120.0936072533902801;-23.366761303404963,120.0935966912695236;-23.366676813538997,120.0935199099703841;-23.366631109658593,120.0935793712184376;-23.366598784764688,120.0935826943238078;-23.366556780724022,120.0936493932633461;-23.366537983674820,120.0937077805108584;-23.366530378974096,120.0937789807450532;-23.366533770947158,120.0939159055010451;-23.366547020471467,120.0939970830871242;-23.366569034074562,120.0940575269857384;-23.366594303626591,120.0940987038697191;-23.366629325624526,120.0941360670927593;-23.366674913881225,120.0941654111713882;-23.366718520102650,120.0941794978106681;-23.366769262553946,120.0941820441552648;-23.366918160436551,120.0941501704563008;-23.366885884033141,120.0939835115479310",blue,Jimblebar Lanes,1
12113567943,"-23.413615734277533,120.0791481877233392;-23.413661232690285,120.0791759669441305;-23.413714589739407,120.0791919125098099;-23.413773097300303,120.0791939703678172;-23.413827003624572,120.0791835090983428;-23.413903036887825,120.0791527062656602;-23.414001379009972,120.0790968673270448;-23.414099997443702,120.0790219567770524;-23.414121763081787,120.0790021042053636;-23.414025188761208,120.0788746600079549;-23.414008751732483,120.0788893293717570;-23.413950862421353,120.0789355863524734;-23.413903360657597,120.0789672713600532;-23.413849719680146,120.0789970976875407;-23.413808090332462,120.0790163620851598;-23.413775402212544,120.0790269226049192;-23.413751474572290,120.0790293660538838;-23.413734049176443,120.0790271153911614;-23.413718159414052,120.0790224197523695;-23.413706604537066,120.0790143990993263;-23.413615734277533,120.0791481877233392",blue,Jimblebar Lanes,1
12114134596,"-23.383571449677584,120.0993679349715627;-23.383640530165385,120.0993385987131887;-23.383697603654846,120.0993035890485031;-23.383771205579389,120.0992499978969731;-23.383785925947557,120.0992393383486051;-23.383698294333453,120.0990980067021468;-23.383585045989305,120.0991829899872849;-23.383553529774625,120.0992001034035042;-23.383527433352460,120.0992089039146344;-23.383571449677584,120.0993679349715627",blue,Jimblebar Lanes,1
12114336861,"-23.367871273193031,120.2337038087979488;-23.367984335404345,120.2336382883432654;-23.367999324941654,120.2336335948104004;-23.368012868326752,120.2336341825534326;-23.368025417262494,120.2336391713740802;-23.368040672788322,120.2336515934249383;-23.368054391648390,120.2336700791713758;-23.368078035248714,120.2337137988284983;-23.368089945093262,120.2337435318232322;-23.368095175935026,120.2337645598748277;-23.368095622587947,120.2337813820611761;-23.368083691650870,120.2338255883083222;-23.368099935515919,120.2338550281889347;-23.368066584254861,120.2339746392670405;-23.368062427271739,120.2339873534036871;-23.368167786094028,120.2340224719492709;-23.368197340668458,120.2339186069325725;-23.368198515642715,120.2339144014737324;-23.368205475114209,120.2338894621242238;-23.368234191770035,120.2338743045817164;-23.368241151381029,120.2338488762160578;-23.368252093337182,120.2337899016134472;-23.368250211329418,120.2337405108529859;-23.368234067687179,120.2336762530286510;-23.368199237039410,120.2336011377711462;-23.368162053736809,120.2335439203446316;-23.368124593787824,120.2335069481682540;-23.368079366190322,120.2334793645723958;-23.368027363077947,120.2334648861475315;-23.367982940225747,120.2334648831179525;-23.367931380557773,120.2334784742508866;-23.367797639149993,120.2335534802087711;-23.367871273193031,120.2337038087979488",blue,Jimblebar Lanes,1
12114541950,"-23.384973624132229,120.1893784965891900;-23.385043509951236,120.1893746870292651;-23.385080342303898,120.1893961084489690;-23.385181740933764,120.1893871174668848;-23.385159576352049,120.1892229043289252;-23.385149553314095,120.1892257399390926;-23.385072263463187,120.1892303314199277;-23.385045891594343,120.1892551716423048;-23.384968421330136,120.1892591762914445;-23.384973624132229,120.1893784965891900",blue,Jimblebar Lanes,1
