WKT,label,fillColor
"POLYGON((120.1175639629560757 -23.310874038468847, 120.1178460204516394 -23.310771027005757, 120.1178589302070614 -23.310767050547534, 120.1181686664600681 -23.310670532093896, 120.1182796707677263 -23.310635919223153, 120.1184049548826827 -23.310609157539435, 120.1184437824078472 -23.310603909622768, 120.1185873572723915 -23.310599805599568, 120.1187232057371850 -23.310596516393632, 120.1187287904043730 -23.310741430815072, 120.1185936265498742 -23.310744539245007, 120.1185336733730877 -23.310747535929362, 120.1184574854512585 -23.310759205118744, 120.1182810503024312 -23.310786794007401, 120.1182211960372573 -23.310806042926855, 120.1179125358168264 -23.310905450364791, 120.1179021689022806 -23.310908794065159, 120.1176200134864910 -23.311010090039500, 120.1175639629560757 -23.310874038468847 ))",lane,blue
"POLYGON((120.1328671576566095 -23.372845150977555, 120.1326666678331893 -23.372944888719303, 120.1325454921189224 -23.372981400589014, 120.1324027987950341 -23.373004736205662, 120.1322814256146876 -23.373013980445473, 120.1322014229296931 -23.373019240108112, 120.1319828326552239 -23.373018489851842, 120.1318016026542658 -23.373009512515857, 120.1318057010671968 -23.372872811754150, 120.1320831691078024 -23.372876795667117, 120.1322559870519093 -23.372871419236867, 120.1324049402566590 -23.372855034191558, 120.1325310069390821 -23.372830348962689, 120.1326136488642316 -23.372803870314495, 120.1327932106375784 -23.372731135358033, 120.1328671576566095 -23.372845150977555 ))",lane,blue
"POLYGON((120.1467944715858673 -23.377673878742547, 120.1468072828483991 -23.377659789793025, 120.1468535388377289 -23.377587363735544, 120.1468735860983833 -23.377552144779509, 120.1468995967390533 -23.377478550722814, 120.1469060499849789 -23.377452635550953, 120.1470777939531753 -23.377474527113305, 120.1470739827676226 -23.377520576279911, 120.1470569699625359 -23.377593264866291, 120.1470425954123751 -23.377630288011116, 120.1470168759584722 -23.377671287167760, 120.1469652397323713 -23.377728184819550, 120.1469223062757473 -23.377759888980575, 120.1468770249381506 -23.377782745356904, 120.1467944715858673 -23.377673878742547 ))",lane,blue
"POLYGON((120.1731044380249670 -23.377920630971315, 120.1730843886214396 -23.377924428885550, 120.1730377385435527 -23.377954689461181, 120.1730047805607204 -23.377979709290489, 120.1729705514068360 -23.378008702257898, 120.1729400390835756 -23.378042208682601, 120.1728089789991902 -23.377987168955329, 120.1728393923431035 -23.377936417101676, 120.1728612000557402 -23.377901107353088, 120.1729059897232264 -23.377839335975410, 120.1729747421611339 -23.377791913927841, 120.1730287279862006 -23.377769055068397, 120.1731044380249670 -23.377920630971315 ))",lane,blue
"POLYGON((120.0776512710120441 -23.413054916474035, 120.0778529468942669 -23.413137294033434, 120.0777959359363616 -23.413259382852433, 120.0775919127150420 -23.413176103059138, 120.0776512710120441 -23.413054916474035 ))",lane,blue
"POLYGON((120.1134615922974427 -23.369465159742485, 120.1135254573571220 -23.369458550328124, 120.1135511797482386 -23.369460619668429, 120.1136039949825974 -23.369482454867037, 120.1136470303188362 -23.369510522889812, 120.1136834155218918 -23.369545725747449, 120.1137116834509490 -23.369586709503200, 120.1137307581288511 -23.369631397785917, 120.1137395632089806 -23.369672296803452, 120.1137272431301025 -23.369718167816673, 120.1137260698053843 -23.369722772959325, 120.1135778981582415 -23.369726426842083, 120.1135755505789951 -23.369722003284537, 120.1135630302507656 -23.369699795429658, 120.1135521720047817 -23.369669190097927, 120.1135354459467741 -23.369644184441906, 120.1135079619521888 -23.369625321598704, 120.1134650247209064 -23.369601677775179, 120.1134615922974427 -23.369465159742485 ))",lane,blue
"POLYGON((120.1131552029246125 -23.369877964343567, 120.1134638694320357 -23.369870743352981, 120.1134677908778071 -23.370007351536524, 120.1131589287700816 -23.370014662873261, 120.1131552029246125 -23.369877964343567 ))",lane,blue
"POLYGON((120.1207003291702452 -23.312486632348596, 120.1207513785400201 -23.312429193122107, 120.1209288773383266 -23.312222919323898, 120.1210364669258540 -23.312311373176711, 120.1210324571843121 -23.312314173321468, 120.1208086033188057 -23.312574183102608, 120.1207003291702452 -23.312486632348596 ))",lane,blue
"POLYGON((120.1012428878756407 -23.311385042648316, 120.1013205444284439 -23.311396577660381, 120.1013875411373104 -23.311418499103815, 120.1014667644383593 -23.311457843097277, 120.1014779144684054 -23.311464611692908, 120.1017244863928363 -23.311610902013929, 120.1019736985734395 -23.311750871257146, 120.1020274931763151 -23.311792299182702, 120.1020807997852157 -23.311848715445860, 120.1020842231322576 -23.311852145502654, 120.1019726356875127 -23.311940752170098, 120.1019188408691182 -23.311896164082291, 120.1018321828045963 -23.311831631201592, 120.1016260055784557 -23.311714131979450, 120.1013923452074897 -23.311590229982406, 120.1013797280858898 -23.311582829772828, 120.1013320963365135 -23.311559729030611, 120.1012138494974331 -23.311519673846517, 120.1012428878756407 -23.311385042648316 ))",lane,blue
"POLYGON((120.0847401501655008 -23.400193561763012, 120.0846725587923687 -23.400056610581079, 120.0846614056650091 -23.400004425939398, 120.0846640431871710 -23.399958015946194, 120.0846815464677782 -23.399906726033263, 120.0847150896751512 -23.399858320835905, 120.0847658464788384 -23.399813251471067, 120.0848447702494624 -23.399762846940330, 120.0849031572014061 -23.399739715954328, 120.0849620341608864 -23.399731121575176, 120.0850197379126443 -23.399728847855325, 120.0850452661258830 -23.399751864612631, 120.0851069799393823 -23.399751485846224, 120.0851214548112646 -23.399751391426649, 120.0851219513459431 -23.399861635804498, 120.0851075742465024 -23.399861278744423, 120.0850468384960915 -23.399862108683578, 120.0850237584732317 -23.399884687855519, 120.0849590130182251 -23.399888859681531, 120.0849479614071771 -23.399891120093000, 120.0849285969095130 -23.399899071168034, 120.0848934869723673 -23.399919938255045, 120.0848558346438561 -23.399948029295460, 120.0848400895122586 -23.399965459824938, 120.0848324618270745 -23.399979637586101, 120.0848308000403975 -23.399992368999754, 120.0848332460879034 -23.400006543887200, 120.0848943813271575 -23.400127064066843, 120.0847401501655008 -23.400193561763012 ))",lane,blue
"POLYGON((120.0951228947683835 -23.366527648048760, 120.0951414744202390 -23.366484213089378, 120.0951950614953841 -23.366350838953135, 120.0952130536566723 -23.366297562513004, 120.0952250799317688 -23.366245913001083, 120.0952312387950908 -23.366205732037622, 120.0952315303574765 -23.366178644848922, 120.0952287908017577 -23.366163025399576, 120.0952226281760926 -23.366148038959187, 120.0953656111904316 -23.366070167887438, 120.0953795988442068 -23.366096438389564, 120.0953929029960699 -23.366139141930691, 120.0953973083532737 -23.366200899274583, 120.0953852843749922 -23.366286227087054, 120.0953608395958619 -23.366374628314747, 120.0952771343168018 -23.366584125809292, 120.0951228947683835 -23.366527648048760 ))",lane,blue
"POLYGON((120.0783084293936148 -23.413325690353143, 120.0783553768652113 -23.413353847550261, 120.0783982175124846 -23.413395368890987, 120.0784424291229708 -23.413462080848760, 120.0784969135024354 -23.413579081601965, 120.0785814308196234 -23.413803790177368, 120.0784264160621672 -23.413853132930238, 120.0783592132233639 -23.413676905334454, 120.0783299650945030 -23.413604139654505, 120.0783025762183988 -23.413545910190803, 120.0782803722250706 -23.413506911092941, 120.0782645266547556 -23.413485697380519, 120.0782482902717698 -23.413470352652447, 120.0782352819618807 -23.413463313715870, 120.0783084293936148 -23.413325690353143 ))",lane,blue
"POLYGON((120.1235663649892629 -23.384336619428273, 120.1234249416172058 -23.384338104417518, 120.1230338260940289 -23.384332256827198, 120.1229884450566364 -23.384327303803627, 120.1222776097093107 -23.384305927188413, 120.1222825884190461 -23.384170219369454, 120.1229884357215920 -23.384190423633027, 120.1230359678265918 -23.384186527588494, 120.1234466438664574 -23.384190473501431, 120.1235685070297099 -23.384195404707069, 120.1235663649892629 -23.384336619428273 ))",lane,blue
"POLYGON((120.1280446619998491 -23.386982293863789, 120.1279522360878795 -23.386955052543749, 120.1273151428796572 -23.386911714336757, 120.1272543085747793 -23.386901528881113, 120.1272808044199947 -23.386772044958266, 120.1273524952405482 -23.386787464157292, 120.1279625948065519 -23.386831532387531, 120.1280559965648448 -23.386826720354319, 120.1280446619998491 -23.386982293863789 ))",lane,blue
"POLYGON((120.0801172495417404 -23.411149267166948, 120.0800048712905516 -23.411114988891244, 120.0796409368386529 -23.410988505637076, 120.0797000003158560 -23.410846642645523, 120.0798470021420010 -23.410898969114568, 120.0800743020825498 -23.410975651072073, 120.0801709337489283 -23.411006051354655, 120.0801172495417404 -23.411149267166948 ))",lane,blue
"POLYGON((120.1310934141764618 -23.373078786658738, 120.1310828516185099 -23.373081588672806, 120.1310735606503324 -23.373086557292572, 120.1310603579408887 -23.373097215320395, 120.1310465689477833 -23.373115728776069, 120.1310311179032207 -23.373143091160346, 120.1310180146657386 -23.373178217845119, 120.1310057923408291 -23.373223366507640, 120.1309947448554274 -23.373286121453609, 120.1309903468997561 -23.373332893110417, 120.1309908371289693 -23.373350680169866, 120.1308249633188730 -23.373357589555154, 120.1308250590900683 -23.373327793711754, 120.1308371797016204 -23.373225310704883, 120.1308609393408955 -23.373129325283092, 120.1308925248334100 -23.373056722829937, 120.1309308599803306 -23.373002176521670, 120.1309676316979956 -23.372968487730656, 120.1310171182481252 -23.372940844766070, 120.1310654321447238 -23.372927648592286, 120.1310934141764618 -23.373078786658738 ))",lane,blue
"POLYGON((120.1310934141764618 -23.373078786658738, 120.1310365906722469 -23.373081330998537, 120.1309847543445788 -23.373072316750627, 120.1309297874268446 -23.373050301585122, 120.1308776560577010 -23.373017360478163, 120.1308117327582382 -23.372959864329927, 120.1307505026960717 -23.372883044707584, 120.1306462335168503 -23.372722718787565, 120.1305564400284827 -23.372574307064521, 120.1305273883619995 -23.372514091687422, 120.1305187804646963 -23.372496306943687, 120.1306698821323542 -23.372432880012224, 120.1307075417330867 -23.372511421875158, 120.1307546883148637 -23.372590954225627, 120.1308452639335026 -23.372735031788669, 120.1309006260543340 -23.372815554989373, 120.1309296760951894 -23.372851933714072, 120.1309528570432235 -23.372875131721682, 120.1309871878488885 -23.372902570195122, 120.1310120308914835 -23.372917551306579, 120.1310351130880047 -23.372926844628189, 120.1310528155957883 -23.372928645385258, 120.1310654321447238 -23.372927648592286, 120.1310934141764618 -23.373078786658738 ))",lane,blue
"POLYGON((120.1024305077223575 -23.384453435081861, 120.1023973556232240 -23.384500305231668, 120.1023541292741552 -23.384539593865793, 120.1022962321942792 -23.384575275070944, 120.1022077227403593 -23.384611506750948, 120.1018747091215668 -23.384705142553627, 120.1018281447532244 -23.384558072853958, 120.1020442858705588 -23.384499051596032, 120.1021469772484971 -23.384469497356403, 120.1021978336103533 -23.384450160713415, 120.1022284449683799 -23.384434712330812, 120.1022516232993995 -23.384419536939671, 120.1022713783080079 -23.384401292653137, 120.1022808642607197 -23.384387204652221, 120.1024305077223575 -23.384453435081861 ))",lane,blue
"POLYGON((120.0904527096244739 -23.307978847353121, 120.0905463051850262 -23.307947580191558, 120.0905580413016883 -23.307943604068138, 120.0905842520008216 -23.307935289878692, 120.0906140798307833 -23.307903679746641, 120.0907106101286345 -23.307881801944473, 120.0907271387267201 -23.307879630260944, 120.0907461229351903 -23.308031854378411, 120.0907363427045555 -23.308033211523678, 120.0907104251318588 -23.308037372273323, 120.0906702287370929 -23.308048128291943, 120.0906291506292558 -23.308037124587314, 120.0905985389140837 -23.308047336129618, 120.0905869983977240 -23.308051221906888, 120.0904934028371717 -23.308082489068450, 120.0904527096244739 -23.307978847353121 ))",lane,blue
"POLYGON((120.0955648913842290 -23.364008601727792, 120.0955485586696990 -23.364014836421270, 120.0955367251254255 -23.364024320283941, 120.0954665107376279 -23.364146503159813, 120.0953162799393648 -23.364072688508174, 120.0953749549376583 -23.363970914543622, 120.0954156375776178 -23.363919527728001, 120.0954487910560720 -23.363892882616594, 120.0955038524457307 -23.363866050674848, 120.0955648913842290 -23.364008601727792 ))",lane,blue
"POLYGON((120.1915746461083649 -23.367441139458910, 120.1915576285002869 -23.367443401572289, 120.1915269189079927 -23.367452529658293, 120.1914852560312834 -23.367471592807615, 120.1910925912107287 -23.367693819087798, 120.1910837892340704 -23.367698426406663, 120.1910002562484901 -23.367566084580308, 120.1910091560160630 -23.367561296652843, 120.1910929703176478 -23.367516308148097, 120.1914152194604054 -23.367332926806537, 120.1914830929746712 -23.367304646564269, 120.1915509673756432 -23.367289368132401, 120.1915746461083649 -23.367441139458910 ))",lane,blue
"POLYGON((120.0950101708864565 -23.372898115973507, 120.0950124140922272 -23.372806199755503, 120.0950128041721339 -23.372789586219503, 120.0950135846213583 -23.372760602793951, 120.0949908923015404 -23.372731716354791, 120.0949926478889547 -23.372660296185738, 120.0949903976018508 -23.372648378501241, 120.0951561735225096 -23.372640205078953, 120.0951568646230000 -23.372735190331852, 120.0951328069311434 -23.372763096913444, 120.0951321242789913 -23.372791990020745, 120.0951317341990846 -23.372808603556746, 120.0951295887965439 -23.372900519746850, 120.0950101708864565 -23.372898115973507 ))",lane,blue
"POLYGON((120.0982990405113962 -23.379226079969341, 120.0982798704994942 -23.379217598144875, 120.0982421178431037 -23.379208670169690, 120.0981906728699823 -23.379201732488230, 120.0981328709763219 -23.379199040266730, 120.0980870991816778 -23.379200768840660, 120.0980632354398651 -23.379204387262301, 120.0980512058211478 -23.379207009114172, 120.0980112919554495 -23.379058222000641, 120.0980312435249585 -23.379053972662557, 120.0981190703020956 -23.379046272928454, 120.0982179496816674 -23.379050849529232, 120.0983096901766862 -23.379066443589423, 120.0983766870394947 -23.379090622291606, 120.0982990405113962 -23.379226079969341 ))",lane,blue
"POLYGON((120.0999576553849502 -23.365877352086307, 120.0999562853823354 -23.365866246763859, 120.0999523726127366 -23.365856857683466, 120.0999454278629579 -23.365846295693428, 120.0998461510019469 -23.365749803627950, 120.0999707450139573 -23.365642683728034, 120.0999837537302533 -23.365655681827711, 120.1000623928350944 -23.365733489677675, 120.1000947687338034 -23.365777903294918, 120.1001164843390651 -23.365826112147981, 120.1001237251217058 -23.365875137743418, 120.0999576553849502 -23.365877352086307 ))",lane,blue
"POLYGON((120.0977727674700779 -23.367843506033155, 120.0977865474175499 -23.367692356053331, 120.0978033662664352 -23.367643865336551, 120.0978291836159332 -23.367604220507257, 120.0978686935962040 -23.367567190192088, 120.0979245370052958 -23.367534398864041, 120.0980398439838868 -23.367489943117540, 120.0981142710781151 -23.367472857009361, 120.0981898728271207 -23.367470668474130, 120.0982181380467982 -23.367471924475880, 120.0982374072843546 -23.367501263343297, 120.0983103688141340 -23.367505937627970, 120.0983247459505208 -23.367506836430145, 120.0983164401760262 -23.367616812447960, 120.0983020630273241 -23.367615733065085, 120.0982295905260100 -23.367611239221611, 120.0982078799392584 -23.367636617003798, 120.0981470463301984 -23.367636634357704, 120.0981238672048379 -23.367640162293694, 120.0980892455264475 -23.367649923528154, 120.0980269464637769 -23.367673326501213, 120.0979935966091526 -23.367688685374671, 120.0979755038675203 -23.367701240894852, 120.0979671913565227 -23.367712439269767, 120.0979626933500679 -23.367726254976724, 120.0979527262445648 -23.367855643894092, 120.0977727674700779 -23.367843506033155 ))",lane,blue
"POLYGON((120.1711763006341921 -23.367229810166116, 120.1712057440985750 -23.367298603014865, 120.1712177775412122 -23.367352051470344, 120.1712176835619021 -23.367408121805594, 120.1712067329560782 -23.367457333171163, 120.1711822855907219 -23.367507812451855, 120.1711490352080592 -23.367547639982263, 120.1711408202355114 -23.367554955844227, 120.1710279476479362 -23.367442666845624, 120.1710341090112767 -23.367439143764263, 120.1710469197134595 -23.367416838392891, 120.1710521997516627 -23.367397243880331, 120.1710537630700801 -23.367374761136779, 120.1710503385469212 -23.367354085623135, 120.1710403605423227 -23.367323660621002, 120.1710257858721217 -23.367294500995077, 120.1711763006341921 -23.367229810166116 ))",lane,blue
"POLYGON((120.2139142288273046 -23.361049433005879, 120.2139440631536197 -23.361113079193077, 120.2139758575655005 -23.361235684420821, 120.2140148958019165 -23.361451918676904, 120.2140224328452536 -23.361542748620691, 120.2140163731891129 -23.361603515756051, 120.2140016082511614 -23.361652637919377, 120.2139758893452921 -23.361701672917171, 120.2139651320060095 -23.361716573893940, 120.2138293751005575 -23.361628308657076, 120.2138367096346742 -23.361617923174313, 120.2138448262990622 -23.361603203531549, 120.2138523556021942 -23.361580538505386, 120.2138558751083653 -23.361559861010830, 120.2138567534531849 -23.361532231912629, 120.2138522511363534 -23.361482844374586, 120.2138359109032949 -23.361378834550715, 120.2138103755286732 -23.361250810116359, 120.2137930595293413 -23.361180027420289, 120.2137794622695146 -23.361141748190013, 120.2137700720510520 -23.361125498605429, 120.2139142288273046 -23.361049433005879 ))",lane,blue
"POLYGON((120.1604495552727002 -23.367518729421161, 120.1604525854055757 -23.367492815225806, 120.1604522893172945 -23.367453539007256, 120.1604461139390721 -23.367251561252017, 120.1604635115469330 -23.367084880299686, 120.1604987057034644 -23.366864832672675, 120.1605242253575264 -23.366762345843481, 120.1605523879648251 -23.366693085109782, 120.1605857352886424 -23.366640616902474, 120.1606288636312777 -23.366598348714699, 120.1607341079979506 -23.366716960214016, 120.1607247194666926 -23.366725450185332, 120.1607142553770002 -23.366738003529301, 120.1606995865673895 -23.366762566689526, 120.1606833540699004 -23.366804195172304, 120.1606685894890944 -23.366858554175930, 120.1606508933175645 -23.366949662189011, 120.1606318300252146 -23.367071920763444, 120.1606151149340368 -23.367207722220773, 120.1606114022783205 -23.367264425620779, 120.1606118962144576 -23.367336567470929, 120.1606180659276135 -23.367455478104168, 120.1606141594511646 -23.367538365761475, 120.1604495552727002 -23.367518729421161 ))",lane,blue
"POLYGON((120.2139570774102633 -23.364075501921654, 120.2139161930307935 -23.364036959604476, 120.2138876314395814 -23.363992274028075, 120.2138684581025317 -23.363935035414608, 120.2138626837525728 -23.363876980365669, 120.2138717732768087 -23.363786416549903, 120.2139345424638641 -23.363486002643544, 120.2139378666160400 -23.363469027109138, 120.2141006132412678 -23.363499047369805, 120.2140399947030974 -23.363784472464260, 120.2140302184626399 -23.363844337756327, 120.2140281671933513 -23.363882440869931, 120.2140313963625152 -23.363906818343725, 120.2140378528473810 -23.363928395895964, 120.2140490035978757 -23.363945728462545, 120.2140601538249676 -23.363955386349375, 120.2139570774102633 -23.364075501921654 ))",lane,blue
"POLYGON((120.1592370059142613 -23.366306205028018, 120.1592476649638571 -23.366284171141500, 120.1592611588539102 -23.366240827923276, 120.1593222711558026 -23.366025016549170, 120.1594410797032399 -23.365696867518563, 120.1595981550650291 -23.365746301822690, 120.1595078993772123 -23.365991104713397, 120.1594808132396847 -23.366069665046244, 120.1594374964273417 -23.366216579805470, 120.1594159852956007 -23.366298389000607, 120.1593867471791291 -23.366372435429758, 120.1592370059142613 -23.366306205028018 ))",lane,blue
"POLYGON((120.0761661232521465 -23.364212413195610, 120.0760397652967487 -23.364268429259630, 120.0760289097231984 -23.364277009939799, 120.0760214773550633 -23.364286943998712, 120.0760168815761669 -23.364301211185320, 120.0760163939208644 -23.364321165492171, 120.0760211879109199 -23.364345091067812, 120.0760341001786757 -23.364377953072390, 120.0760534675827652 -23.364412619042556, 120.0760705846073856 -23.364434012972977, 120.0760849625011672 -23.364446017488202, 120.0760958190353158 -23.364451522102633, 120.0761354301254912 -23.364462977677514, 120.0761502003775215 -23.364491776086238, 120.0762695227134594 -23.364526864994181, 120.0762825307893566 -23.364530472897458, 120.0762464485650273 -23.364635581160021, 120.0762335382554140 -23.364631431486743, 120.0761144115690398 -23.364596974555450, 120.0760844848705694 -23.364612964484852, 120.0760409615588287 -23.364600155670728, 120.0759911781199193 -23.364576784671265, 120.0759519569372354 -23.364546187430583, 120.0759155712661961 -23.364504122506346, 120.0758815317950826 -23.364446256101255, 120.0758548267903513 -23.364377011019552, 120.0758463135620185 -23.364313268459766, 120.0758534494231500 -23.364257918438504, 120.0758712466245347 -23.364214122540923, 120.0759009760601290 -23.364173844563171, 120.0759443983112265 -23.364138889810046, 120.0760920765579503 -23.364070949337589, 120.0761661232521465 -23.364212413195610 ))",lane,blue
"POLYGON((120.2330449324647100 -23.368223774102177, 120.2330573530315670 -23.368217269653655, 120.2330914842775408 -23.368186741778196, 120.2331933884759094 -23.368087483611569, 120.2333153565853018 -23.368197151595307, 120.2333017627984072 -23.368209796122430, 120.2332348697240946 -23.368273379612547, 120.2331508615463581 -23.368343739761443, 120.2331116438366063 -23.368364066278161, 120.2330449324647100 -23.368223774102177 ))",lane,blue
"POLYGON((120.2256757284612538 -23.366439391403286, 120.2255019367829083 -23.366507790776838, 120.2254877559303264 -23.366516823857362, 120.2254782697682535 -23.366527841986379, 120.2254734783151626 -23.366541116034937, 120.2254726969546014 -23.366556736488688, 120.2254760236252689 -23.366576689707433, 120.2254858055246352 -23.366599801247016, 120.2255001840280272 -23.366620744506891, 120.2255170073720196 -23.366638165745611, 120.2255392098628737 -23.366655133998073, 120.2255678672252810 -23.366670023731073, 120.2256137380362183 -23.366686082328193, 120.2256237158991901 -23.366714430652276, 120.2257495916734638 -23.366758637016257, 120.2257625019584464 -23.366762425528135, 120.2257206492142358 -23.366865639339458, 120.2257080322773664 -23.366860947840379, 120.2255818631611372 -23.366817734753949, 120.2255539902873929 -23.366833092064997, 120.2255284630470679 -23.366824341182992, 120.2254628351277530 -23.366795737863056, 120.2254057153813148 -23.366756748725555, 120.2253647330015692 -23.366715317145076, 120.2253295201380029 -23.366661062688787, 120.2253100537422510 -23.366608970708971, 120.2253028129472949 -23.366559764532834, 120.2253072106689742 -23.366509561842726, 120.2253251053164434 -23.366460529076945, 120.2253479889631331 -23.366426663667055, 120.2253783059508714 -23.366397130073553, 120.2254149805241782 -23.366373102377889, 120.2256083321958095 -23.366295126647203, 120.2256757284612538 -23.366439391403286 ))",lane,blue
"POLYGON((120.2066245104443521 -23.370321261785551, 120.2064890549289447 -23.370350012758586, 120.2061182870589224 -23.370411335385430, 120.2060046411773482 -23.370432947199078, 120.2059233679678581 -23.370451660486569, 120.2058888441789052 -23.370462685758029, 120.2058678171618001 -23.370472623695066, 120.2058575483829991 -23.370480843046434, 120.2057845913421691 -23.370541990426911, 120.2056752414442861 -23.370455704044701, 120.2057442846132923 -23.370369005611181, 120.2057880983851938 -23.370338565263954, 120.2058536247266203 -23.370311820627240, 120.2059785174008225 -23.370281718312173, 120.2064683102869653 -23.370198150304722, 120.2065452804006425 -23.370183049858838, 120.2065755988415936 -23.370174824787936, 120.2066245104443521 -23.370321261785551 ))",lane,blue
"POLYGON((120.2246301036489507 -23.366286015508303, 120.2246492724108435 -23.366276168391720, 120.2246818393223825 -23.366253225352063, 120.2247402246179100 -23.366205806261912, 120.2248793903629074 -23.366084777490970, 120.2249797304177293 -23.365995903160995, 120.2250938742379333 -23.366105121924997, 120.2248988664015878 -23.366278264158886, 120.2247688931626660 -23.366384663270512, 120.2247060082535290 -23.366422332286271, 120.2246301036489507 -23.366286015508303 ))",lane,blue
"POLYGON((120.0748578667485985 -23.363618946756334, 120.0749041303365067 -23.363657938990754, 120.0750293253490364 -23.363758757599486, 120.0751860141839008 -23.363876902971564, 120.0753606015948350 -23.364003620821161, 120.0752570361208769 -23.364123104500491, 120.0749624379582634 -23.363905679082653, 120.0747454007188844 -23.363731661198330, 120.0748578667485985 -23.363618946756334 ))",lane,blue
"POLYGON((120.1057787992439029 -23.306981281434881, 120.1058017829475337 -23.306980462265191, 120.1058289718144361 -23.306974134184444, 120.1058904872135728 -23.306932583074237, 120.1059819293173377 -23.306875132324978, 120.1059937629909225 -23.306867544559658, 120.1060897168204554 -23.306997445003241, 120.1060737755713104 -23.307007381489469, 120.1059466368280157 -23.307087415009790, 120.1059022357441197 -23.307110632296417, 120.1058523572052023 -23.307126898788504, 120.1057829174291475 -23.307134502987024, 120.1057787992439029 -23.306981281434881 ))",lane,blue
"POLYGON((120.1200433523281244 -23.373675597954895, 120.1200390482347673 -23.373664583759802, 120.1200312231820264 -23.373652938536666, 120.1199915134080726 -23.373628571469635, 120.1199022155799928 -23.373577582894740, 120.1199927723007087 -23.373444559373633, 120.1200049003876855 -23.373451688851662, 120.1200985017734041 -23.373505836361199, 120.1201501446128545 -23.373545910545309, 120.1201790967950608 -23.373581476684759, 120.1202033556045018 -23.373634379910617, 120.1200433523281244 -23.373675597954895 ))",lane,blue
"POLYGON((120.0537915994361757 -23.334380182233598, 120.0538594708753030 -23.334321474143380, 120.0538648476391421 -23.334286078791671, 120.0538803973613254 -23.334271537609194, 120.0538882208007539 -23.334259526760630, 120.0538960440000327 -23.334243994588416, 120.0540512614329667 -23.334298305101547, 120.0540203593807875 -23.334353571612200, 120.0539831968812401 -23.334393580839315, 120.0539424134084716 -23.334400544830636, 120.0538731728226471 -23.334460697957056, 120.0537915994361757 -23.334380182233598 ))",lane,blue
"POLYGON((120.1194857783183442 -23.373708080959064, 120.1194907732781998 -23.373810649373755, 120.1194902866450723 -23.373845591878706, 120.1194972462287045 -23.374073663321894, 120.1195043931982926 -23.374181197092032, 120.1195152551819888 -23.374266608666213, 120.1195235712644414 -23.374307778694298, 120.1195331577420781 -23.374333599000182, 120.1195416675836864 -23.374347681867467, 120.1195490033801277 -23.374355805906454, 120.1194339943186492 -23.374466354105454, 120.1194116936058429 -23.374443246137093, 120.1193807843984383 -23.374393595261047, 120.1193604372871596 -23.374334370594682, 120.1193415530740539 -23.374214289813915, 120.1193309790812884 -23.374049422648033, 120.1193243083629776 -23.373754716842845, 120.1193207854639243 -23.373725644354551, 120.1194857783183442 -23.373708080959064 ))",lane,blue
"POLYGON((120.0756521142888885 -23.413628830503910, 120.0757932550764588 -23.413786076033664, 120.0758182960223289 -23.413834735389871, 120.0758280791840198 -23.413876356451204, 120.0758275936223288 -23.413927009477055, 120.0758116558707466 -23.413988230882083, 120.0757763536461309 -23.414057764523544, 120.0757339108928616 -23.414114208100968, 120.0756820783767980 -23.414161083579708, 120.0756607583687252 -23.414177161344245, 120.0756320036156525 -23.414168321092595, 120.0756021750590845 -23.414189276963347, 120.0756010992728159 -23.414189999593049, 120.0755138628680407 -23.414249796691700, 120.0754426560820734 -23.414161332460024, 120.0754543920201626 -23.414154737916454, 120.0755515059723458 -23.414086450706985, 120.0755545357111298 -23.414054757929229, 120.0755905254032040 -23.414026938234167, 120.0756094978751342 -23.414007068944534, 120.0756319904751612 -23.413975641485695, 120.0756483214409098 -23.413943764332816, 120.0756572198537929 -23.413919112528351, 120.0756598590323711 -23.413896990639296, 120.0756566305405521 -23.413882545104002, 120.0756494900303714 -23.413869725911014, 120.0755219450925189 -23.413730083121386, 120.0756521142888885 -23.413628830503910 ))",lane,blue
"POLYGON((120.0806442212637582 -23.411265230230932, 120.0805904296596732 -23.411267773705826, 120.0805308668214160 -23.411257949048879, 120.0804638699031884 -23.411232957733546, 120.0801376845916442 -23.411063846664713, 120.0802173852030915 -23.410931548563324, 120.0805198034060936 -23.411087122859399, 120.0805523729408047 -23.411102643508842, 120.0805780957752744 -23.411111213754347, 120.0805996127629700 -23.411115270682060, 120.0806170216578602 -23.411114091941280, 120.0806442212637582 -23.411265230230932 ))",lane,blue
"POLYGON((120.1413583351434874 -23.382864686886947, 120.1414438227650858 -23.382976080794098, 120.1415782157640272 -23.383142628155014, 120.1417518317806415 -23.383366679280913, 120.1417685567856856 -23.383376245287084, 120.1417727624846754 -23.383378591636476, 120.1416612753370212 -23.383503765867770, 120.1416580475841240 -23.383500155174476, 120.1416373119200434 -23.383479936050912, 120.1415477156268176 -23.383354819182368, 120.1412391193608442 -23.382957900538454, 120.1413583351434874 -23.382864686886947 ))",lane,blue
